seqnames	start	end	width	CpG	X25t_UVB.mu	X25t_UA.mu	X25t_UVB..25t_UA.diff	X25t_UVB..25t_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr7	80876154	80876153	0	1	0.2188613	0.7942702	0.5754089	0.0196998	Exon (NM_009553/Zscan2, exon 3 of 3)	80862108	80876513	14406	1	Zscan2	14046
chr7	80905453	80905452	0	1	0.1682984	0.708584	0.5402856	0.005217	Promoter (<=1kb)	80902227	80905062	2836	2	Nmb	-391
chr7	80918926	80918925	0	1	0.775637	0.9743464	0.1987094	0.0226803	Intron (NM_019951/Sec11a, intron 4 of 5)	80902227	80905062	2836	2	Nmb	-13864
chr7	80986747	80986746	0	1	0.9070728	0.4514957	-0.4555771	0.0173245	Distal Intergenic	80993684	81045162	51479	1	Zfp592	-6938
chr7	81063178	81063177	0	1	0.7912668	0.369761	-0.4215058	0.0369967	Intron (NM_054085/Alpk3, intron 1 of 13)	81057600	81105612	48013	1	Alpk3	5578
chr7	81074868	81074867	0	1	0.2372207	0.4924399	0.2552192	0.0432727	Intron (NM_054085/Alpk3, intron 3 of 13)	81057600	81105612	48013	1	Alpk3	17268
chr7	81094931	81094930	0	1	0.1240606	0.50968	0.3856193	0.0021479	Exon (NM_054085/Alpk3, exon 7 of 14)	81114799	81170416	55618	1	Slc28a1	-19869
chr7	81152787	81152786	0	1	0.5829659	0.8401489	0.2571831	0.0304531	Intron (NM_001004184/Slc28a1, intron 10 of 17)	81114799	81170416	55618	1	Slc28a1	37988
chr7	81211793	81211792	0	1	0.1795593	0.4403368	0.2607775	0.0203967	Promoter (2-3kb)	81213804	81333622	119819	1	Pde8a	-2012
chr7	81372817	81372816	0	1	0.0499637	0.241079	0.1911153	0.0305133	Intron (NM_001252525/Cpeb1, intron 2 of 11)	81342733	81345234	2502	2	Rps17	-27583
chr7	81453944	81453943	0	1	0.0587655	0.4860627	0.4272972	0.0416726	Promoter (<=1kb)	81347026	81454758	107733	2	Cpeb1	815
chr7	81455891	81455890	0	1	0.5354441	0.2440792	-0.2913649	0.0315962	Promoter (1-2kb)	81347026	81454758	107733	2	Cpeb1	-1133
chr7	81476020	81476019	0	1	0.272615	0.7426657	0.4700507	0.0146752	Intron (NM_021492/Ap3b2, intron 10 of 25)	81460399	81493925	33527	2	Ap3b2	17906
chr7	81484437	81484436	0	1	0.4892101	0.8037811	0.3145709	0.0415038	Exon (NM_021492/Ap3b2, exon 4 of 26)	81460399	81493925	33527	2	Ap3b2	9489
chr7	81489990	81489989	0	1	0.4687314	0.7572293	0.2884979	0.0405291	Intron (NM_021492/Ap3b2, intron 1 of 25)	81460399	81493925	33527	2	Ap3b2	3936
chr7	81539649	81539648	0	1	0.0571805	0.362167	0.3049865	0.0143029	Intron (NM_172904/Fsd2, intron 11 of 12)	81529916	81529988	73	1	Mir1839	9733
chr7	81615113	81615112	0	1	0.2188613	0.7070445	0.4881832	0.0456034	Intron (NM_001164087/Homer2, intron 5 of 8)	81571292	81596836	25545	1	Whamm	43821
chr7	81706248	81706247	0	1	0.1747433	0.0137565	-0.1609868	0.0455037	Promoter (<=1kb)	81600481	81706925	106445	2	Homer2	678
chr7	81714595	81714594	0	1	0.9719367	0.6934414	-0.2784953	0.0252608	Distal Intergenic	81600481	81706925	106445	2	Homer2	-7670
chr7	81727838	81727837	0	1	0.119571	0.3593109	0.2397399	0.0260871	Distal Intergenic	81600481	81706925	106445	2	Homer2	-20913
chr7	81773556	81773555	0	1	0.5790977	0.8661206	0.2870229	0.0404075	Distal Intergenic	81762953	81769490	6538	1	Fam103a1	10603
chr7	81860035	81860034	0	1	0.7957103	0.605235	-0.1904754	0.0464599	Promoter (1-2kb)	81859001	81884079	25079	1	Tm6sf1	1034
chr7	81860175	81860174	0	1	0.3563873	0.6796275	0.3232402	0.0236071	Promoter (1-2kb)	81859001	81884079	25079	1	Tm6sf1	1174
chr7	81868731	81868730	0	1	0.2349499	0.4821028	0.247153	0.0145638	Exon (NM_145375/Tm6sf1, exon 4 of 10)	81859001	81884079	25079	1	Tm6sf1	9730
chr7	81933109	81933108	0	1	0.071959	0.537721	0.465762	0.0338301	Promoter (1-2kb)	81881256	81934459	53204	2	Hdgfrp3	1351
chr7	82224569	82224568	0	1	0.4615012	0.7530906	0.2915893	0.0380303	Distal Intergenic	82259908	82307420	47513	1	Sh3gl3	-35340
chr7	82227216	82227215	0	1	0.4953853	0.7398997	0.2445144	0.0334975	Distal Intergenic	82259908	82307420	47513	1	Sh3gl3	-32693
chr7	82257181	82257180	0	1	0.071959	0.8502571	0.7782981	0.0015772	Promoter (2-3kb)	82259908	82307420	47513	1	Sh3gl3	-2728
chr7	82274288	82274287	0	1	0.4895194	0.0851328	-0.4043867	0.0153541	Intron (NM_001277954/Sh3gl3, intron 5 of 8)	82259908	82307420	47513	1	Sh3gl3	14380
chr7	82567269	82567268	0	1	0.5773307	0.8472884	0.2699577	0.0424072	Intron (NM_001190374/Adamtsl3, intron 20 of 29)	82632960	82648528	15569	2	Saxo2	81260
chr7	82744704	82744703	0	1	0.954997	0.53054	-0.4244569	0.0192884	Exon (NR_046004/4933406J10Rik, exon 3 of 4)	82743346	82755644	12299	2	4933406J10Rik	10941
chr7	82744738	82744737	0	1	0.932013	0.0732309	-0.8587821	5e-07	Intron (NM_001159672/Eftud1, intron 15 of 19)	82743346	82755644	12299	2	4933406J10Rik	10907
chr7	82772005	82772004	0	1	0.9752241	0.8017517	-0.1734724	0.0359053	Intron (NM_001159672/Eftud1, intron 18 of 19)	82743346	82755644	12299	2	4933406J10Rik	-16361
chr7	82869040	82869039	0	1	0.5897922	0.1547201	-0.4350721	0.0129778	Promoter (1-2kb)	82867333	82871576	4244	1	Mex3b	1707
chr7	82869045	82869044	0	1	0.6348501	0.1547201	-0.4801299	0.0074636	Promoter (1-2kb)	82867333	82871576	4244	1	Mex3b	1712
chr7	82869053	82869052	0	1	0.6373575	0.2162604	-0.4210971	0.0163301	Promoter (1-2kb)	82867333	82871576	4244	1	Mex3b	1720
chr7	82869277	82869276	0	1	0.3685354	0.6994959	0.3309605	0.0205131	Promoter (1-2kb)	82867333	82871576	4244	1	Mex3b	1944
chr7	82869424	82869423	0	1	0.952359	0.6805938	-0.2717652	0.037998	Promoter (2-3kb)	82867333	82871576	4244	1	Mex3b	2091
chr7	82869818	82869817	0	1	0.767292	0.3947185	-0.3725734	0.0267459	Promoter (2-3kb)	82867333	82871576	4244	1	Mex3b	2485
chr7	82870176	82870175	0	1	0.5872436	0.897783	0.3105394	0.0342281	Promoter (2-3kb)	82867333	82871576	4244	1	Mex3b	2843
chr7	83676084	83676083	0	1	0.0775594	0.344186	0.2666265	0.0150533	Intron (NM_010551/Il16, intron 6 of 18)	83632017	83642328	10312	1	Stard5	44067
chr7	83794799	83794798	0	1	0.0490175	0.2169556	0.1679381	0.038707	Promoter (<=1kb)	83775617	83794839	19223	2	1700026D08Rik	41
chr7	83882820	83882819	0	1	0.2685216	0.6552705	0.3867489	0.0255088	Promoter (1-2kb)	83880495	83884341	3847	2	Mesdc1	1522
chr7	83885183	83885182	0	1	0.4066892	0.0991806	-0.3075086	0.0481499	Promoter (<=1kb)	83880495	83884341	3847	2	Mesdc1	-842
chr7	84018428	84018427	0	1	0.0148522	0.2408714	0.2260192	0.0432412	Intron (NM_030728/Cemip, intron 1 of 28)	83932857	84086505	153649	2	Cemip	68078
chr7	84086952	84086951	0	1	0.3204781	0.5494381	0.22896	0.0444065	Promoter (<=1kb)	83932857	84086505	153649	2	Cemip	-447
chr7	84150435	84150434	0	1	0.1008057	0.2710841	0.1702784	0.0477071	Promoter (1-2kb)	84109356	84151893	42538	2	Abhd17c	1459
chr7	84722674	84722673	0	1	0.1171054	0.4213257	0.3042203	0.0080709	Intron (NR_038175/2610206C17Rik, intron 1 of 4)	84689640	84776549	86910	1	2610206C17Rik	33034
chr7	84722971	84722970	0	1	0.4285868	0.6582609	0.2296741	0.0452856	Intron (NR_038175/2610206C17Rik, intron 1 of 4)	84689640	84776549	86910	1	2610206C17Rik	33331
chr7	84832066	84832065	0	1	0.7971192	0.2380161	-0.559103	0.0002427	Distal Intergenic	84853571	84857318	3748	1	Olfr291	-21506
chr7	86775564	86775563	0	1	0.4798701	0.0404948	-0.4393753	0.0219486	Promoter (<=1kb)	86718976	86775864	56889	2	Folh1	301
chr7	86842906	86842905	0	1	0.5579157	0.1223174	-0.4355982	0.0121124	Distal Intergenic	86795141	86812032	16892	1	Vmn2r77	47765
chr7	88130255	88130254	0	1	0.3610794	0.026059	-0.3350204	0.029361	Exon (NM_001081414/Grm5, exon 10 of 10)	88278093	88310875	32783	1	Ctsc	-147839
chr7	90426578	90426577	0	1	0.2745059	0.0229764	-0.2515296	0.0299225	Promoter (<=1kb)	90426312	90428664	2353	1	Ccdc89	266
chr7	90461120	90461119	0	1	0.5914009	0.0365926	-0.5548083	0.0477997	Distal Intergenic	90450712	90457208	6497	2	Tmem126a	-3912
chr7	90972578	90972577	0	1	0.3314469	0.9325201	0.6010732	0.0285936	Distal Intergenic	91090786	92449246	1358461	1	Dlg2	-118209
chr7	91687811	91687810	0	1	0.0587655	0.5507444	0.4919789	0.0279002	Intron (NM_011807/Dlg2, intron 2 of 22)	92092206	92119511	27306	2	4930567K12Rik	431701
chr7	92819942	92819941	0	1	0.8629284	0.5093016	-0.3536268	0.0295229	Intron (NM_029494/Rab30, intron 1 of 4)	92857527	92874232	16706	2	Ddias	54291
chr7	92938122	92938121	0	1	0.1747729	0.5113546	0.3365817	0.0102224	Distal Intergenic	92875253	92934581	59329	1	Prcp	62869
chr7	93079999	93079998	0	1	0.5914009	0.0365926	-0.5548083	0.0477997	Promoter (<=1kb)	93079879	93081721	1843	1	Fam181b	120
chr7	93080941	93080940	0	1	0.013527	0.2044163	0.1908893	0.0305239	Promoter (1-2kb)	93079879	93081721	1843	1	Fam181b	1062
chr7	95490014	95490013	0	1	0.0812496	0.3022708	0.2210212	0.0165116	Distal Intergenic	96210637	96908554	697918	1	Tenm4	-720624
chr7	96205123	96205122	0	1	0.6296367	0.2757108	-0.3539259	0.0080681	Distal Intergenic	96210637	96908554	697918	1	Tenm4	-5515
chr7	96241431	96241430	0	1	0.6998228	0.4265519	-0.2732709	0.0241349	Intron (NM_011858/Tenm4, intron 1 of 32)	96249424	96249532	109	1	Mir708	-7994
chr7	96643810	96643809	0	1	0.8265723	0.4976823	-0.32889	0.0247262	Intron (NM_011858/Tenm4, intron 5 of 32)	96791433	96801549	10117	2	Gm15413	157740
chr7	96643852	96643851	0	1	0.6861794	0.2065457	-0.4796337	0.0066326	Intron (NM_011858/Tenm4, intron 5 of 32)	96791433	96801549	10117	2	Gm15413	157698
chr7	96755903	96755902	0	1	0.6894537	0.9590296	0.2695759	0.0453011	Intron (NM_011858/Tenm4, intron 11 of 32)	96791433	96801549	10117	2	Gm15413	45647
chr7	96755916	96755915	0	1	0.4653252	0.7965539	0.3312287	0.0454916	Intron (NM_011858/Tenm4, intron 11 of 32)	96791433	96801549	10117	2	Gm15413	45634
chr7	96970494	96970493	0	1	0.3448969	0.049468	-0.2954289	0.008179	Intron (NM_153591/Nars2, intron 4 of 13)	96951527	97064757	113231	1	Nars2	18967
chr7	97026856	97026855	0	1	0.903499	0.5970861	-0.3064128	0.0218031	Intron (NM_153591/Nars2, intron 7 of 13)	97081751	97308951	227201	1	Gab2	-54896
chr7	97079402	97079401	0	1	0.4221091	0.030446	-0.3916631	0.0092137	Promoter (2-3kb)	97081751	97308951	227201	1	Gab2	-2350
chr7	97211798	97211797	0	1	0.7189426	0.9653712	0.2464286	0.0391109	Intron (NM_001162477/Gab2, intron 1 of 9)	97309380	97325964	16585	2	Usp35	114167
chr7	97325366	97325365	0	1	0.2579248	0.8502571	0.5923323	0.0223384	Promoter (<=1kb)	97309380	97325964	16585	2	Usp35	599
chr7	97325846	97325845	0	1	0.071959	0.8502571	0.7782981	0.0015772	Promoter (<=1kb)	97309380	97325964	16585	2	Usp35	119
chr7	97325944	97325943	0	1	0.5455685	0.0598181	-0.4857504	0.0250669	Promoter (<=1kb)	97309380	97325964	16585	2	Usp35	21
chr7	97736998	97736997	0	1	0.5227644	0.2140196	-0.3087448	0.0047642	Promoter (1-2kb)	97726379	97738247	11869	2	Aqp11	1250
chr7	97738650	97738649	0	1	0.2309581	0.0140482	-0.2169099	0.0333143	Promoter (<=1kb)	97726379	97738247	11869	2	Aqp11	-403
chr7	97738697	97738696	0	1	0.5914009	0.026059	-0.5653419	0.0406635	Promoter (<=1kb)	97726379	97738247	11869	2	Aqp11	-450
chr7	97757663	97757662	0	1	0.2516453	0.5413738	0.2897285	0.0227956	Distal Intergenic	97726379	97738247	11869	2	Aqp11	-19416
chr7	98103627	98103626	0	1	0.0462404	0.24516	0.1989196	0.0335267	Intron (NM_001256082/Myo7a, intron 2 of 48)	98051054	98119493	68440	2	Myo7a	15867
chr7	98111459	98111458	0	1	0.3099201	0.081206	-0.2287141	0.0251264	Intron (NM_001256081/Myo7a, intron 2 of 48)	98051054	98119493	68440	2	Myo7a	8035
chr7	98146079	98146078	0	1	0.4122546	0.133718	-0.2785367	0.034234	Promoter (<=1kb)	98143359	98145447	2089	2	Omp	-632
chr7	98162553	98162552	0	1	0.0359314	0.434721	0.3987895	0.0243184	Intron (NM_007602/Capn5, intron 1 of 12)	98177194	98184799	7606	1	Gm16938	-14642
chr7	98191878	98191877	0	1	0.5758592	0.9325201	0.3566609	0.0473443	Downstream (<1kb)	98192415	98199475	7061	2	B3gnt6	7598
chr7	98191889	98191888	0	1	0.231538	0.925062	0.693524	4.42e-05	Downstream (<1kb)	98192415	98199475	7061	2	B3gnt6	7587
chr7	98195211	98195210	0	1	0.8443518	0.4869236	-0.3574283	0.0256441	Intron (NM_001081167/B3gnt6, intron 1 of 1)	98192415	98199475	7061	2	B3gnt6	4265
chr7	98203063	98203062	0	1	0.0587655	0.5458484	0.4870829	0.0244941	Distal Intergenic	98192415	98199475	7061	2	B3gnt6	-3588
chr7	98207423	98207422	0	1	0.3085726	0.9228628	0.6142902	0.0001912	Distal Intergenic	98192415	98199475	7061	2	B3gnt6	-7948
chr7	98524570	98524569	0	1	0.2188613	0.6956995	0.4768381	0.0410419	Distal Intergenic	98494222	98501830	7609	1	Lrrc32	30348
chr7	98544808	98544807	0	1	0.3068596	0.6896699	0.3828103	0.025024	Distal Intergenic	98494222	98501830	7609	1	Lrrc32	50586
chr7	98682756	98682755	0	1	0.4448568	0.6895139	0.2446572	0.0343567	Distal Intergenic	98703363	98718061	14699	1	Prkrir	-20608
chr7	98683025	98683024	0	1	0.2633391	0.8502571	0.586918	0.046163	Distal Intergenic	98703363	98718061	14699	1	Prkrir	-20339
chr7	98686056	98686055	0	1	0.0495407	0.3041295	0.2545888	0.02669	Distal Intergenic	98703363	98718061	14699	1	Prkrir	-17308
chr7	98686065	98686064	0	1	0.0549778	0.3196781	0.2647003	0.0455525	Distal Intergenic	98703363	98718061	14699	1	Prkrir	-17299
chr7	98686085	98686084	0	1	0.0145289	0.2549692	0.2404402	0.029144	Distal Intergenic	98703363	98718061	14699	1	Prkrir	-17279
chr7	98816544	98816543	0	1	0.2555725	0.0407769	-0.2147956	0.0222821	Distal Intergenic	98835112	98854747	19636	1	Wnt11	-18569
chr7	98847233	98847232	0	1	0.0587655	0.4829696	0.4242041	0.0447645	Exon (NM_001285792/Wnt11, exon 5 of 7)	98835112	98854747	19636	1	Wnt11	12121
chr7	98869112	98869111	0	1	0.0325315	0.727965	0.6954334	3.6e-06	Distal Intergenic	98835112	98854747	19636	1	Wnt11	34000
chr7	98927298	98927297	0	1	0.9498305	0.6469681	-0.3028624	0.0375881	Intron (NM_178635/Uvrag, intron 13 of 14)	98835112	98854747	19636	1	Wnt11	92186
chr7	98936029	98936028	0	1	0.2931438	0.6660495	0.3729057	0.0482954	Intron (NM_178635/Uvrag, intron 13 of 14)	98835112	98854747	19636	1	Wnt11	100917
chr7	98981610	98981609	0	1	0.1682869	0.5885815	0.4202946	0.0054844	Intron (NM_178635/Uvrag, intron 11 of 14)	98835112	98854747	19636	1	Wnt11	146498
chr7	98987607	98987606	0	1	0.9653335	0.7030555	-0.2622781	0.0360456	Intron (NM_178635/Uvrag, intron 11 of 14)	98835112	98854747	19636	1	Wnt11	152495
chr7	98992778	98992777	0	1	0.5399379	0.8328402	0.2929023	0.0189368	Intron (NM_178635/Uvrag, intron 8 of 14)	98886743	99141144	254402	2	Uvrag	148367
chr7	99028677	99028676	0	1	0.1611885	0.5966027	0.4354143	0.0448303	Intron (NM_178635/Uvrag, intron 6 of 14)	98886743	99141144	254402	2	Uvrag	112468
chr7	99085843	99085842	0	1	0.9007766	0.6233124	-0.2774641	0.0209924	Intron (NM_178635/Uvrag, intron 5 of 14)	98886743	99141144	254402	2	Uvrag	55302
chr7	99146093	99146092	0	1	0.1255504	0.4245282	0.2989778	0.0413109	Distal Intergenic	98886743	99141144	254402	2	Uvrag	-4949
chr7	99181638	99181637	0	1	0.8817647	0.3327612	-0.5490035	0.0089893	Promoter (1-2kb)	99153663	99182713	29051	2	Dgat2	1076
chr7	99184116	99184115	0	1	0.8368526	0.4602137	-0.3766389	0.0256553	Promoter (1-2kb)	99153663	99182713	29051	2	Dgat2	-1403
chr7	99250066	99250065	0	1	0.2090892	0.4223962	0.213307	0.0375118	Distal Intergenic	99219084	99238611	19528	2	Mogat2	-11455
chr7	99250731	99250730	0	1	0.270183	0.6234742	0.3532912	0.048386	Distal Intergenic	99219084	99238611	19528	2	Mogat2	-12120
chr7	99252601	99252600	0	1	0.3201663	0.7704393	0.4502731	0.0488973	Distal Intergenic	99219084	99238611	19528	2	Mogat2	-13990
chr7	99332847	99332846	0	1	0.4796522	0.1546383	-0.3250139	0.0104443	Intron (NM_010837/Map6, intron 3 of 3)	99345375	99353239	7865	2	Serpinh1	20393
chr7	99349099	99349098	0	1	0.036372	0.3685052	0.3321332	0.0183539	Exon (NM_001111043/Serpinh1, exon 3 of 6)	99345375	99353239	7865	2	Serpinh1	4141
chr7	99351008	99351007	0	1	0.8948728	0.4199862	-0.4748865	0.0237958	Promoter (2-3kb)	99345375	99353239	7865	2	Serpinh1	2232
chr7	99380260	99380259	0	1	0.4620195	0.8656478	0.4036282	0.0147426	Promoter (1-2kb)	99381549	99460984	79436	1	Gdpd5	-1290
chr7	99449180	99449179	0	1	0.3632713	0.7123612	0.3490899	0.0210949	Intron (NM_201352/Gdpd5, intron 10 of 17)	99466004	99474020	8017	1	Klhl35	-16825
chr7	99471706	99471705	0	1	0.8728743	0.6214001	-0.2514742	0.0431735	Exon (NM_028145/Klhl35, exon 5 of 7)	99466004	99474020	8017	1	Klhl35	5702
chr7	99559291	99559290	0	1	0.2344861	0.6524544	0.4179684	0.0050627	Intron (NM_177231/Arrb1, intron 1 of 15)	99552269	99552363	95	1	Mir326	7022
chr7	99559519	99559518	0	1	0.6638631	0.3656283	-0.2982348	0.0272659	Intron (NM_177231/Arrb1, intron 1 of 15)	99552269	99552363	95	1	Mir326	7250
chr7	99565884	99565883	0	1	0.071959	0.8502571	0.7782981	0.0015772	Intron (NM_177231/Arrb1, intron 1 of 15)	99552269	99552363	95	1	Mir326	13615
chr7	99643478	99643477	0	1	0.6127364	0.2236426	-0.3890938	0.0383689	Promoter (1-2kb)	99641530	99641549	20	2	Mir3965	-1929
chr7	99671143	99671142	0	1	0.3795324	0.7370283	0.3574958	0.0355252	Intron (NM_001252531/Slco2b1, intron 7 of 13)	99641530	99641549	20	2	Mir3965	-29594
chr7	99681152	99681151	0	1	0.3554073	0.0986155	-0.2567918	0.0366456	Intron (NM_001252531/Slco2b1, intron 7 of 13)	99657804	99711340	53537	2	Slco2b1	30189
chr7	99694519	99694518	0	1	0.8997082	0.5321569	-0.3675512	0.0015133	Intron (NM_001252531/Slco2b1, intron 1 of 13)	99657804	99711340	53537	2	Slco2b1	16822
chr7	99963170	99963169	0	1	0.5480396	0.2955621	-0.2524775	0.0477168	Intron (NM_175388/Rnf169, intron 1 of 5)	99920254	99980458	60205	2	Rnf169	17289
chr7	100004029	100004028	0	1	0.1276091	0.5280179	0.4004088	0.0337537	Promoter (2-3kb)	100006404	100034726	28323	1	Chrdl2	-2376
chr7	100042386	100042385	0	1	0.6640654	0.0598181	-0.6042473	0.0051106	Distal Intergenic	100006404	100034726	28323	1	Chrdl2	35982
chr7	100042396	100042395	0	1	0.7278995	0.0732309	-0.6546687	0.0083436	Distal Intergenic	100006404	100034726	28323	1	Chrdl2	35992
chr7	100112279	100112278	0	1	0.8948728	0.434721	-0.4601518	0.033663	Exon (NM_133692/Pold3, exon 3 of 12)	100082113	100121500	39388	2	Pold3	9222
chr7	100206611	100206610	0	1	0.1862343	0.8209084	0.6346741	0.0017561	Distal Intergenic	100227607	100278872	51266	1	Pgm2l1	-20997
chr7	100242723	100242722	0	1	0.7875623	0.369761	-0.4178013	0.0493755	Intron (NM_027629/Pgm2l1, intron 1 of 13)	100227607	100278872	51266	1	Pgm2l1	15116
chr7	100365169	100365168	0	1	0.4747348	0.8085646	0.3338298	0.0247647	Intron (NM_028292/Ppme1, intron 1 of 13)	100326737	100371896	45160	2	Ppme1	6728
chr7	100494525	100494524	0	1	0.0115852	0.1521947	0.1406095	0.049071	Promoter (1-2kb)	100493358	100499629	6272	1	Ucp2	1167
chr7	100662373	100662372	0	1	0.2925491	0.7965457	0.5039966	0.0076737	Promoter (<=1kb)	100643896	100662394	18499	2	Plekhb1	22
chr7	100662613	100662612	0	1	0.6493243	0.9226425	0.2733182	0.0489868	Promoter (<=1kb)	100643896	100662394	18499	2	Plekhb1	-219
chr7	100727717	100727716	0	1	0.8159809	0.3023493	-0.5136316	0.0132615	Intron (NM_178764/Fam168a, intron 2 of 8)	100706702	100841630	134929	1	Fam168a	21015
chr7	100732493	100732492	0	1	0.3110999	0.026059	-0.2850409	0.0492827	Intron (NM_178764/Fam168a, intron 2 of 8)	100706702	100841630	134929	1	Fam168a	25791
chr7	100973112	100973111	0	1	0.1031197	0.6153579	0.5122382	0.0090977	Distal Intergenic	100937634	100964366	26733	2	P2ry6	-8746
chr7	100973773	100973772	0	1	0.4360798	0.7626816	0.3266018	0.023347	Distal Intergenic	100937634	100964366	26733	2	P2ry6	-9407
chr7	100988514	100988513	0	1	0.3188715	0.6275749	0.3087034	0.0335165	Distal Intergenic	100996568	101012053	15486	2	P2ry2	23540
chr7	100991185	100991184	0	1	0.0495407	0.2660678	0.2165271	0.0277557	Distal Intergenic	100996568	101012053	15486	2	P2ry2	20869
chr7	100997578	100997577	0	1	0.7374481	0.1881753	-0.5492728	0.0121828	3' UTR	100996568	101012053	15486	2	P2ry2	14476
chr7	101045059	101045058	0	1	0.3554082	0.6764564	0.3210483	0.0273373	Distal Intergenic	100996568	101012053	15486	2	P2ry2	-33006
chr7	101107607	101107606	0	1	0.8842451	0.601033	-0.2832121	0.0393636	Promoter (1-2kb)	101108775	101284405	175631	1	Fchsd2	-1169
chr7	101238352	101238351	0	1	0.6245932	0.0732309	-0.5513624	0.0203524	Intron (NM_001146010/Fchsd2, intron 9 of 19)	101289616	101302088	12473	2	Atg16l2	63737
chr7	101302655	101302654	0	1	0.4434534	0.8595126	0.4160592	0.0052918	Promoter (<=1kb)	101289616	101302088	12473	2	Atg16l2	-567
chr7	101323078	101323077	0	1	0.0441988	0.6693943	0.6251955	0.0010907	Promoter (1-2kb)	101321319	101346312	24994	1	Stard10	1759
chr7	101413275	101413274	0	1	0.7573194	0.430622	-0.3266975	0.0461061	Distal Intergenic	101421691	101512829	91139	1	Pde2a	-8417
chr7	101427768	101427767	0	1	0.3488499	0.0643046	-0.2845453	0.0288666	Intron (NM_001008548/Pde2a, intron 1 of 30)	101421691	101512829	91139	1	Pde2a	6077
chr7	101499486	101499485	0	1	0.2784678	0.7076214	0.4291536	0.0439121	Intron (NM_001008548/Pde2a, intron 6 of 30)	101475376	101475443	68	1	Mir139	24110
chr7	101504083	101504082	0	1	0.4136655	0.1313665	-0.282299	0.0434622	Intron (NM_001008548/Pde2a, intron 16 of 30)	101475376	101475443	68	1	Mir139	28707
chr7	101505133	101505132	0	1	0.9467586	0.5804838	-0.3662748	0.0337519	Intron (NM_001008548/Pde2a, intron 19 of 30)	101475376	101475443	68	1	Mir139	29757
chr7	101541430	101541429	0	1	0.0118107	0.178337	0.1665263	0.026585	Distal Intergenic	101552453	101560865	8413	2	Art2a-ps	19436
chr7	101697247	101697246	0	1	0.4053425	0.022804	-0.3825385	0.0053934	Intron (NM_009191/Clpb, intron 3 of 15)	101663768	101790168	126401	1	Clpb	33479
chr7	101817449	101817448	0	1	0.0441988	0.5587674	0.5145686	0.0328527	Promoter (<=1kb)	101818313	101822726	4414	1	Phox2a	-865
chr7	101820885	101820884	0	1	0.253411	0.0196939	-0.2337171	0.0366149	Promoter (2-3kb)	101818313	101822726	4414	1	Phox2a	2572
chr7	101868433	101868432	0	1	0.0587655	0.5261064	0.4673409	0.0113543	Promoter (2-3kb)	101858331	101870788	12458	2	Folr1	2356
chr7	101913542	101913541	0	1	0.4792439	0.8547121	0.3754683	0.0464148	Exon (NM_001162974/Lrrc51, exon 3 of 3)	101899808	101906359	6552	2	Tomt	-7183
chr7	101998820	101998819	0	1	0.0203172	0.3295224	0.3092053	0.0166609	Exon (NM_133947/Numa1, exon 14 of 25)	102015077	102018155	3079	2	Il18bp	19336
chr7	102101558	102101557	0	1	0.3322041	0.8155286	0.4833245	0.0448071	Promoter (<=1kb)	102101743	102111148	9406	1	Art1	-186
chr7	102103143	102103142	0	1	0.2087839	0.6643084	0.4555245	0.0457634	Promoter (1-2kb)	102101743	102111148	9406	1	Art1	1400
chr7	102106923	102106922	0	1	0.5418661	0.128004	-0.4138621	0.0138558	Exon (NM_009710/Art1, exon 3 of 5)	102101743	102111148	9406	1	Art1	5180
chr7	102211497	102211496	0	1	0.0325315	0.5458484	0.5133169	0.007684	Promoter (1-2kb)	102210335	102238564	28230	1	Pgap2	1162
chr7	102236480	102236479	0	1	0.6714544	0.0732309	-0.5982236	0.0077628	Exon (NM_001291358/Pgap2, exon 5 of 7)	102239123	102250118	10996	2	Rhog	13639
chr7	102236482	102236481	0	1	0.6714544	0.0732309	-0.5982236	0.0077628	Exon (NM_001291358/Pgap2, exon 5 of 7)	102239123	102250118	10996	2	Rhog	13637
chr7	102484950	102484949	0	1	0.071959	0.8774122	0.8054532	0.0002349	Exon (NM_020289/Olfr544, exon 2 of 2)	102484114	102488307	4194	2	Olfr544	3358
chr7	104287350	104287349	0	1	0.1862343	0.7281143	0.54188	0.0318617	Distal Intergenic	104315031	104324838	9808	1	Gm15133	-27682
chr7	104446697	104446696	0	1	0.5969412	0.2832218	-0.3137194	0.0205545	Intron (NM_009099/Trim30a, intron 1 of 7)	104409026	104465193	56168	2	Trim30a	18497
chr7	104501347	104501346	0	1	0.542491	0.0365926	-0.5058983	0.0157716	Intron (NM_001167828/Trim30d, intron 1 of 6)	104470014	104507849	37836	2	Trim30d	6503
chr7	104502157	104502156	0	1	0.0501984	0.5297044	0.479506	0.0140108	Intron (NM_001167828/Trim30d, intron 1 of 6)	104470014	104507849	37836	2	Trim30d	5693
chr7	104502166	104502165	0	1	0.071959	0.5297044	0.4577454	0.0379816	Intron (NM_001167828/Trim30d, intron 1 of 6)	104470014	104507849	37836	2	Trim30d	5684
chr7	104645036	104645035	0	1	0.8929241	0.2641373	-0.6287868	0.0072101	Promoter (2-3kb)	104642880	104647305	4426	2	Olfr658	2270
chr7	105060643	105060642	0	1	0.8840119	0.4860435	-0.3979684	0.0183312	Distal Intergenic	105056248	105057186	939	1	Olfr677	4395
