seqnames	start	end	width	CpG	X25t_UVB.mu	X25t_UA.mu	X25t_UVB..25t_UA.diff	X25t_UVB..25t_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr11	99134884	99134883	0	1	0.4108908	0.826001	0.4151101	0.0027247	Distal Intergenic	99144199	99155077	10879	2	Ccr7	20194
chr11	99135176	99135175	0	1	0.8244488	0.2641373	-0.5603115	0.0216835	Distal Intergenic	99144199	99155077	10879	2	Ccr7	19902
chr11	99165904	99165903	0	1	0.8396956	0.3327326	-0.506963	0.0293701	Distal Intergenic	99144199	99155077	10879	2	Ccr7	-10827
chr11	99189664	99189663	0	1	0.4011068	0.6330495	0.2319428	0.0362791	Distal Intergenic	99144199	99155077	10879	2	Ccr7	-34587
chr11	99228914	99228913	0	1	0.36616	0.0815884	-0.2845716	0.0296176	Promoter (2-3kb)	99209048	99231017	21970	2	Smarce1	2104
chr11	99493659	99493658	0	1	0.2833827	0.0680202	-0.2153625	0.0271239	Promoter (<=1kb)	99477973	99493110	15138	2	Krt23	-549
chr11	99854151	99854150	0	1	0.4151895	0.9487685	0.5335791	4E-07	Promoter (2-3kb)	99850655	99851605	951	2	Krtap4-16	-2546
chr11	99932128	99932127	0	1	0.4140897	0.9100724	0.4959828	0.0019365	Distal Intergenic	99936291	99937225	935	1	Krtap31-2	-4164
chr11	99932171	99932170	0	1	0.3050823	0.7140476	0.4089653	0.0080823	Distal Intergenic	99936291	99937225	935	1	Krtap31-2	-4121
chr11	99932264	99932263	0	1	0.6433444	0.8724749	0.2291306	0.0387942	Distal Intergenic	99936291	99937225	935	1	Krtap31-2	-4028
chr11	99932343	99932342	0	1	0.7653229	0.9244391	0.1591163	0.0322733	Distal Intergenic	99936291	99937225	935	1	Krtap31-2	-3949
chr11	99993974	99993973	0	1	0.0212678	0.4331632	0.4118955	0.0258758	Promoter (<=1kb)	99993232	99993994	763	2	Krtap17-1	21
chr11	100145766	100145765	0	1	0.3110084	0.6864829	0.3754745	0.0345713	Promoter (<=1kb)	100140811	100145919	5109	2	Krt19	154
chr11	100146063	100146062	0	1	0.1858661	0.533351	0.3474849	0.0162014	Promoter (<=1kb)	100140811	100145919	5109	2	Krt19	-144
chr11	100146220	100146219	0	1	0.7044113	0.297539	-0.4068722	0.0017376	Promoter (<=1kb)	100140811	100145919	5109	2	Krt19	-301
chr11	100271132	100271131	0	1	0.5273253	0.0983671	-0.4289582	0.0150866	Promoter (1-2kb)	100262882	100269871	6990	2	Krt42	-1261
chr11	100271399	100271398	0	1	0.3945083	0.0277165	-0.3667918	0.0101753	Promoter (1-2kb)	100262882	100269871	6990	2	Krt42	-1528
chr11	100274099	100274098	0	1	0.0237253	0.3112808	0.2875554	0.040624	Distal Intergenic	100262882	100269871	6990	2	Krt42	-4228
chr11	100282597	100282596	0	1	0.31471	0.689956	0.3752459	0.030774	Distal Intergenic	100262882	100269871	6990	2	Krt42	-12726
chr11	100286103	100286102	0	1	0.8060633	0.4412673	-0.364796	0.0473671	Distal Intergenic	100262882	100269871	6990	2	Krt42	-16232
chr11	100295577	100295576	0	1	0.1768607	0.0116968	-0.1651638	0.031686	Distal Intergenic	100319996	100322096	2101	1	Eif1	-24420
chr11	100396204	100396203	0	1	0.0932908	0.4283549	0.3350641	0.0223082	Promoter (1-2kb)	100368856	100397790	28935	2	Jup	1587
chr11	100415668	100415667	0	1	0.0359314	0.8774122	0.8414808	2.6E-06	Promoter (<=1kb)	100415694	100424840	9147	1	Fkbp10	-27
chr11	100415747	100415746	0	1	0.4783855	0.0365926	-0.4417929	0.0324982	Promoter (<=1kb)	100415694	100424840	9147	1	Fkbp10	53
chr11	100415837	100415836	0	1	0.2889069	0.0245748	-0.2643321	0.0482774	Promoter (<=1kb)	100415694	100424840	9147	1	Fkbp10	143
chr11	100701503	100701502	0	1	0.2633391	0.7653874	0.5020484	0.0383704	Promoter (2-3kb)	100694884	100704271	9388	2	Dhx58	2769
chr11	100711525	100711524	0	1	0.0933326	0.2931157	0.1997831	0.0242383	Promoter (<=1kb)	100704746	100712467	7722	2	Kat2a	943
chr11	100713008	100713007	0	1	0.206139	0.6338204	0.4276814	0.0243965	Promoter (<=1kb)	100704746	100712467	7722	2	Kat2a	-541
chr11	100715277	100715276	0	1	0.8665698	0.6258841	-0.2406856	0.0336449	Promoter (1-2kb)	100713850	100714575	726	1	Hspb9	1427
chr11	100758822	100758821	0	1	0.0927784	0.3832436	0.2904652	0.0390873	Promoter (<=1kb)	100740378	100759778	19401	2	Kcnh4	957
chr11	101063883	101063882	0	1	0.7213806	0.2729387	-0.4484419	0.0024574	Distal Intergenic	101070094	101077671	7578	1	Naglu	-6212
chr11	101063918	101063917	0	1	0.5956841	0.247504	-0.3481801	0.0321176	Distal Intergenic	101070094	101077671	7578	1	Naglu	-6177
chr11	101079139	101079138	0	1	0.773155	0.2262798	-0.5468752	0.0024385	Promoter (<=1kb)	101078411	101080505	2095	1	Hsd17b1	728
chr11	101079967	101079966	0	1	0.0894731	0.464335	0.374862	0.0113815	Promoter (1-2kb)	101078411	101080505	2095	1	Hsd17b1	1556
chr11	101079969	101079968	0	1	0.0812303	0.4382001	0.3569698	0.0140738	Promoter (1-2kb)	101078411	101080505	2095	1	Hsd17b1	1558
chr11	101088142	101088141	0	1	0.4026308	0.6819901	0.2793593	0.0413318	Promoter (<=1kb)	101087290	101092207	4918	1	Mlx	852
chr11	101120987	101120986	0	1	0.5346416	0.0300888	-0.5045527	0.0036556	Promoter (<=1kb)	101120131	101126419	6289	1	Tubg1	856
chr11	101130605	101130604	0	1	0.1651196	0.3941853	0.2290657	0.0480753	Distal Intergenic	101120131	101126419	6289	1	Tubg1	10474
chr11	101151286	101151285	0	1	0.5807483	0.2300257	-0.3507226	0.0353723	Distal Intergenic	101155884	101161787	5904	1	Tubg2	-4599
chr11	101263030	101263029	0	1	0.1102661	0.293837	0.1835709	0.0351036	Promoter (2-3kb)	101260567	101277409	16843	1	Wnk4	2463
chr11	101263132	101263131	0	1	0.2633391	0.8502571	0.586918	0.046163	Promoter (2-3kb)	101260567	101277409	16843	1	Wnk4	2565
chr11	101327596	101327595	0	1	0.6372729	0.1467952	-0.4904777	0.0180467	Promoter (2-3kb)	101325063	101329694	4632	1	Aoc2	2533
chr11	101443613	101443612	0	1	0.4045597	0.0412102	-0.3633495	0.0252109	Promoter (1-2kb)	101442245	101445596	3352	1	Rpl27	1368
chr11	101468947	101468946	0	1	0.0345482	0.2181906	0.1836424	0.047508	Promoter (<=1kb)	101468338	101471306	2969	1	Rnd2	609
chr11	101661842	101661841	0	1	0.6784458	0.3365826	-0.3418632	0.0480936	Distal Intergenic	101665541	101667832	2292	1	Arl4d	-3700
chr11	101667357	101667356	0	1	0.9450401	0.4787597	-0.4662803	0.0256237	Promoter (1-2kb)	101665541	101667832	2292	1	Arl4d	1816
chr11	101680268	101680267	0	1	0.5914009	0.0300888	-0.5613121	0.0431607	Distal Intergenic	101665541	101667832	2292	1	Arl4d	14727
chr11	101704779	101704780	2	2	0.6152837	0.3699747	-0.2453091	0.0244043	Distal Intergenic	101732956	101767357	34402	1	Dhx8	-28176
chr11	101787857	101787856	0	1	0.730984	0.4169747	-0.3140093	0.011596	Promoter (2-3kb)	101769742	101785310	15569	2	Etv4	-2547
chr11	101821341	101821340	0	1	0.5294897	0.1602153	-0.3692744	0.0463468	Distal Intergenic	101769742	101785310	15569	2	Etv4	-36031
chr11	101839499	101839498	0	1	0.0501984	0.480169	0.4299706	0.0323939	Distal Intergenic	101769742	101785310	15569	2	Etv4	-54189
chr11	101910619	101910618	0	1	0.2602105	0.0560021	-0.2042084	0.0351398	Distal Intergenic	101877510	101894354	16845	2	Meox1	-16265
chr11	101910818	101910817	0	1	0.9450401	0.5348762	-0.4101639	0.0230026	Distal Intergenic	101877510	101894354	16845	2	Meox1	-16464
chr11	101928164	101928163	0	1	0.0260777	0.4331632	0.4070856	0.0296888	Distal Intergenic	101952421	101960574	8154	1	4930417O22Rik	-24258
chr11	101928168	101928167	0	1	0.0979695	0.633629	0.5356595	0.0064222	Distal Intergenic	101952421	101960574	8154	1	4930417O22Rik	-24254
chr11	101939980	101939979	0	1	0.5455685	0.9500805	0.4045121	0.0367835	Distal Intergenic	101952421	101960574	8154	1	4930417O22Rik	-12442
chr11	101983214	101983213	0	1	0.7459523	0.4368009	-0.3091514	0.0221059	Promoter (1-2kb)	101971144	101984791	13648	2	Dusp3	1578
chr11	102103294	102103293	0	1	0.7962164	0.2591728	-0.5370437	0.0116487	Promoter (1-2kb)	102099931	102101300	1370	2	Ppy	-1994
chr11	102145980	102145979	0	1	0.0203172	0.2767378	0.2564206	0.0126333	Promoter (<=1kb)	102145513	102149528	4016	1	Nags	467
chr11	102146462	102146461	0	1	0.0162505	0.394284	0.3780335	0.0054563	Promoter (<=1kb)	102145513	102149528	4016	1	Nags	949
chr11	102146464	102146463	0	1	0.0561943	0.3565918	0.3003975	0.0369674	Promoter (<=1kb)	102145513	102149528	4016	1	Nags	951
chr11	102268992	102268991	0	1	0.951524	0.6417798	-0.3097441	0.0472069	Promoter (<=1kb)	102268823	102278061	9239	1	Asb16	169
chr11	102286164	102286163	0	1	0.850122	0.3032426	-0.5468794	0.0271808	Promoter (1-2kb)	102284820	102289427	4608	1	Tmub2	1344
chr11	102320982	102320981	0	1	0.3717358	0.1193424	-0.2523935	0.0368824	Promoter (1-2kb)	102304563	102319096	14534	2	Ubtf	-1886
chr11	102381679	102381678	0	1	0.5455685	0.0732309	-0.4723376	0.0422782	Distal Intergenic	102375551	102377020	1470	2	Bloodlinc	-4659
chr11	102432409	102432408	0	1	0.1367167	0.5496037	0.412887	0.0108198	Promoter (2-3kb)	102430322	102436809	6488	1	Grn	2087
chr11	102446276	102446275	0	1	0.1715028	0.4584293	0.2869266	0.0343357	Promoter (1-2kb)	102436981	102447663	10683	2	Fam171a2	1388
chr11	102568383	102568382	0	1	0.0816276	0.4105108	0.3288833	0.0436151	Distal Intergenic	102576399	102579119	2721	2	Gm11627	10737
chr11	102577611	102577610	0	1	0.7146893	0.3535782	-0.3611112	0.0088569	Promoter (1-2kb)	102576399	102579119	2721	2	Gm11627	1509
chr11	102606000	102605999	0	1	0.7147474	0.4281589	-0.2865886	0.0380723	Promoter (1-2kb)	102604431	102608058	3628	1	Fzd2	1569
chr11	102606498	102606497	0	1	0.6714544	0.0732309	-0.5982236	0.0077628	Promoter (2-3kb)	102604431	102608058	3628	1	Fzd2	2067
chr11	102606955	102606954	0	1	0.4862454	0.1104204	-0.375825	0.0267422	Promoter (2-3kb)	102604431	102608058	3628	1	Fzd2	2524
chr11	102607005	102607004	0	1	0.0474879	0.272423	0.2249351	0.0395252	Promoter (2-3kb)	102604431	102608058	3628	1	Fzd2	2574
chr11	102639077	102639076	0	1	0.2625856	0.0147126	-0.247873	0.0121988	Distal Intergenic	102619507	102624416	4910	2	2810433D01Rik	-14661
chr11	102665076	102665075	0	1	0.9179566	0.6036189	-0.3143377	0.0162299	Promoter (<=1kb)	102665585	102682238	16654	1	Gm1564	-510
chr11	102665282	102665281	0	1	0.89492	0.6755023	-0.2194177	0.048154	Promoter (<=1kb)	102665585	102682238	16654	1	Gm1564	-304
chr11	102665955	102665954	0	1	0.7783636	0.3374834	-0.4408802	0.0071713	Promoter (<=1kb)	102665585	102682238	16654	1	Gm1564	370
chr11	102665970	102665969	0	1	0.7897962	0.3374834	-0.4523128	0.0054871	Promoter (<=1kb)	102665585	102682238	16654	1	Gm1564	385
chr11	102665972	102665971	0	1	0.7289299	0.2718607	-0.4570692	0.0047022	Promoter (<=1kb)	102665585	102682238	16654	1	Gm1564	387
chr11	102666402	102666401	0	1	0.5832505	0.212689	-0.3705615	0.008194	Promoter (<=1kb)	102665585	102682238	16654	1	Gm1564	817
chr11	102742161	102742160	0	1	0.4226543	0.774063	0.3514086	0.0236584	Distal Intergenic	102761439	102780262	18824	1	Adam11	-19279
chr11	102762283	102762282	0	1	0.0501984	0.4445751	0.3943767	0.0295587	Promoter (<=1kb)	102761439	102780262	18824	1	Adam11	844
chr11	102762441	102762440	0	1	0.1256676	0.4621561	0.3364886	0.0062655	Promoter (1-2kb)	102761439	102780262	18824	1	Adam11	1002
chr11	102763080	102763079	0	1	0.6290061	0.919856	0.2908499	0.0187673	Promoter (1-2kb)	102761439	102780262	18824	1	Adam11	1641
chr11	102763295	102763294	0	1	0.2572596	0.9157107	0.6584511	0.0004053	Promoter (1-2kb)	102761439	102780262	18824	1	Adam11	1856
chr11	102895917	102895916	0	1	0.9691555	0.6005304	-0.3686251	0.0078912	Promoter (1-2kb)	102887336	102897200	9865	2	Gfap	1284
chr11	102946114	102946113	0	1	0.3144536	0.0926529	-0.2218007	0.0388074	Promoter (<=1kb)	102939264	102946461	7198	2	C1ql1	348
chr11	102998547	102998546	0	1	0.5748708	0.8658027	0.2909319	0.0392583	Promoter (1-2kb)	102999848	102999921	74	2	Mir6931	1375
chr11	103103984	103103983	0	1	0.8928362	0.409755	-0.4830812	0.0087101	Promoter (2-3kb)	103101688	103112199	10512	1	Acbd4	2296
chr11	103120398	103120397	0	1	0.7202775	0.3341635	-0.3861139	0.0435281	Distal Intergenic	103116325	103119724	3400	1	Hexim1	4073
chr11	103141959	103141958	0	1	0.8728743	0.6070097	-0.2658645	0.036811	Distal Intergenic	103133339	103139908	6570	1	Hexim2	8620
chr11	103161929	103161928	0	1	0.0253477	0.3379292	0.3125815	0.0368175	Distal Intergenic	103171138	103198900	27763	1	Fmnl1	-9210
chr11	103164417	103164416	0	1	0.380566	0.6800749	0.2995088	0.0372418	Distal Intergenic	103171138	103198900	27763	1	Fmnl1	-6722
chr11	103345811	103345810	0	1	0.5675398	0.9320301	0.3644902	0.0164947	Promoter (1-2kb)	103344753	103350126	5374	1	Arhgap27os3	1058
chr11	103436713	103436712	0	1	0.7523873	0.3204347	-0.4319526	0.0028161	Distal Intergenic	103365092	103412664	47573	2	Plekhm1	-24049
chr11	103443384	103443383	0	1	0.9651851	0.6946966	-0.2704885	0.0222682	Distal Intergenic	103365092	103412664	47573	2	Plekhm1	-30720
chr11	103775075	103775074	0	1	0.3919889	0.1055456	-0.2864433	0.0407823	Promoter (<=1kb)	103774175	103818021	43847	1	Wnt3	900
chr11	103961666	103961665	0	1	0.0237253	0.4787597	0.4550344	0.0232458	Distal Intergenic	103966725	103985350	18626	1	Arf2	-5060
chr11	103990396	103990395	0	1	0.4215001	0.0412102	-0.38029	0.0337638	Distal Intergenic	103966725	103985350	18626	1	Arf2	23671
chr11	103990419	103990418	0	1	0.6606995	0.1868521	-0.4738474	0.0219385	Distal Intergenic	103966725	103985350	18626	1	Arf2	23694
chr11	103997423	103997422	0	1	0.4198261	0.0365926	-0.3832334	0.0484487	Distal Intergenic	103966725	103985350	18626	1	Arf2	30698
chr11	104053702	104053701	0	1	0.215158	0.6049381	0.3897801	0.0349967	Distal Intergenic	104132882	104175518	42637	1	Crhr1	-79181
chr11	104072819	104072818	0	1	0.1835687	0.7336724	0.5501036	4.78E-05	Distal Intergenic	104132882	104175518	42637	1	Crhr1	-60064
chr11	104072908	104072907	0	1	0.6992037	0.1881753	-0.5110284	0.0218081	Distal Intergenic	104132882	104175518	42637	1	Crhr1	-59975
chr11	104133538	104133537	0	1	0.2273575	0.0174742	-0.2098832	0.0473883	Promoter (<=1kb)	104132882	104175518	42637	1	Crhr1	656
chr11	104232906	104232905	0	1	0.0115852	0.1547377	0.1431525	0.047142	Promoter (1-2kb)	104231436	104332089	100654	1	Mapt	1470
chr11	105021370	105021369	0	1	0.2287142	0.7397189	0.5110047	0.0126095	Distal Intergenic	105092219	105117537	25319	1	Efcab3	-70850
chr11	105151181	105151180	0	1	0.8904374	0.5737384	-0.316699	0.0414678	Distal Intergenic	105126425	105141146	14722	1	Mettl2	24756
chr11	105152739	105152738	0	1	0.0897768	0.3615597	0.2717829	0.0080158	Distal Intergenic	105178807	105283959	105153	1	Tlk2	-26069
chr11	105166269	105166268	0	1	0.7317862	0.9708944	0.2391082	0.0286173	Distal Intergenic	105178807	105283959	105153	1	Tlk2	-12539
chr11	105942991	105942990	0	1	0.0630021	0.4395546	0.3765526	0.0065127	Promoter (1-2kb)	105933704	105944147	10444	2	Cyb561	1157
chr11	105944868	105944867	0	1	0.0928826	0.3534337	0.2605512	0.0184764	Promoter (<=1kb)	105933704	105944147	10444	2	Cyb561	-721
chr11	105946107	105946106	0	1	0.6261996	0.363611	-0.2625886	0.0477724	Promoter (1-2kb)	105933704	105944147	10444	2	Cyb561	-1960
chr11	105959351	105959350	0	1	0.4363303	0.1985832	-0.2377471	0.0320998	Distal Intergenic	105967945	105989964	22020	1	Ace	-8595
chr11	105970108	105970107	0	1	0.6832965	0.2343153	-0.4489812	0.0172849	Promoter (2-3kb)	105967945	105989964	22020	1	Ace	2163
chr11	105988420	105988419	0	1	0.8003958	0.3329274	-0.4674683	0.0179521	Promoter (2-3kb)	105965607	105985694	20088	2	Gm11651	-2726
chr11	106034969	106034968	0	1	0.4277009	0.701305	0.2736041	0.0263391	Promoter (1-2kb)	106036872	106059323	22452	1	Dcaf7	-1904
chr11	106374183	106374182	0	1	0.178252	0.6469681	0.4687161	0.0060122	Promoter (<=1kb)	106374826	106377114	2289	1	Prr29	-644
chr11	106382541	106382540	0	1	0.1367167	0.5073877	0.3706709	0.0207368	Promoter (<=1kb)	106377656	106382641	4986	2	Icam2	101
chr11	106388134	106388133	0	1	0.3196896	0.1274963	-0.1921933	0.0472099	Distal Intergenic	106377656	106382641	4986	2	Icam2	-5493
chr11	106486449	106486448	0	1	0.3110999	0.019638	-0.2914619	0.0391133	Promoter (1-2kb)	106397620	106487796	90177	2	Ern1	1348
chr11	106498241	106498240	0	1	0.546122	0.2114932	-0.3346289	0.0149937	Promoter (2-3kb)	106500991	106501063	73	1	Snord104	-2751
chr11	106610122	106610121	0	1	0.2667139	0.6976245	0.4309106	0.0152533	Promoter (2-3kb)	106502139	106612930	110792	2	Tex2	2809
chr11	106723866	106723865	0	1	0.3886349	0.9157107	0.5270758	0.0315356	Distal Intergenic	106654213	106715281	61069	2	Pecam1	-8585
chr11	106788197	106788196	0	1	0.5914009	0.0278604	-0.5635405	0.0417469	Promoter (<=1kb)	106780356	106788494	8139	2	Ddx5	298
chr11	106928200	106928199	0	1	0.850122	0.0598181	-0.7903039	0.000659	Distal Intergenic	106820064	106920715	100652	2	Smurf2	-7485
chr11	106928203	106928202	0	1	0.850122	0.2641373	-0.5859847	0.046726	Distal Intergenic	106820064	106920715	100652	2	Smurf2	-7488
chr11	107018716	107018715	0	1	0.4530087	0.812054	0.3590453	0.0453717	Distal Intergenic	107028223	107030442	2220	1	1810010H24Rik	-9508
chr11	107154787	107154786	0	1	0.9544691	0.5840023	-0.3704668	0.0114005	Promoter (2-3kb)	107157408	107167125	9718	1	Gm11715	-2622
chr11	107510412	107510411	0	1	0.2338984	0.6705565	0.4366581	0.032737	Distal Intergenic	107479528	107498036	18509	1	Psmd12	30884
chr11	107532084	107532083	0	1	0.5278145	0.1559658	-0.3718487	0.0447111	Distal Intergenic	107547960	107686943	138984	1	Helz	-15877
chr11	107817427	107817426	0	1	0.9588712	0.7099762	-0.248895	0.0416703	Distal Intergenic	107734780	107794464	59685	2	Cacng4	-22963
chr11	107859691	107859690	0	1	0.2064588	0.539733	0.3332742	0.0383164	Distal Intergenic	107874605	107915055	40451	2	Cacng5	55365
chr11	108365750	108365749	0	1	0.071959	0.5458484	0.4738894	0.0411041	Distal Intergenic	107933387	108343888	410502	2	Prkca	-21862
chr11	108420712	108420711	0	1	0.5981006	0.8879215	0.2898208	0.028515	Distal Intergenic	108425266	108860615	435350	1	Cep112	-4555
chr11	108425804	108425803	0	1	0.0640185	0.4491085	0.38509	0.0087001	Promoter (<=1kb)	108425266	108860615	435350	1	Cep112	538
chr11	108885758	108885757	0	1	0.9250442	0.3891842	-0.53586	0.025997	Distal Intergenic	108920349	108950781	30433	1	Axin2	-34592
chr11	108917403	108917402	0	1	0.8808445	0.5774397	-0.3034048	0.0323654	Promoter (2-3kb)	108920349	108950781	30433	1	Axin2	-2947
chr11	109011929	109011928	0	1	0.2188613	0.7963263	0.5774649	0.0155036	Distal Intergenic	108920349	108950781	30433	1	Axin2	91580
chr11	109012296	109012295	0	1	0.9701889	0.7670642	-0.2031247	0.0358636	Distal Intergenic	108920349	108950781	30433	1	Axin2	91947
chr11	109110179	109110178	0	1	0.6533102	0.9297633	0.276453	0.0246334	Distal Intergenic	109139291	109144369	5079	2	E030025P04Rik	34191
chr11	109332025	109332024	0	1	0.1227576	0.3460322	0.2232746	0.0477955	Distal Intergenic	109346867	109353651	6785	1	1700096J18Rik	-14843
chr11	109333918	109333917	0	1	0.7289533	0.8848634	0.1559101	0.0482078	Distal Intergenic	109346867	109353651	6785	1	1700096J18Rik	-12950
chr11	109360628	109360627	0	1	0.0397702	0.4460802	0.4063099	0.0180956	Promoter (2-3kb)	109362794	109401369	38576	1	Gna13	-2167
chr11	109420197	109420196	0	1	0.2353608	0.5202878	0.284927	0.0376129	Distal Intergenic	109425946	109438148	12203	1	Amz2	-5750
chr11	109420223	109420222	0	1	0.1141265	0.382745	0.2686185	0.0357845	Distal Intergenic	109425946	109438148	12203	1	Amz2	-5724
chr11	109421185	109421184	0	1	0.8657341	0.6534125	-0.2123216	0.0406609	Distal Intergenic	109425946	109438148	12203	1	Amz2	-4762
chr11	109424498	109424497	0	1	0.3506379	0.6282277	0.2775898	0.0162216	Promoter (1-2kb)	109425946	109438148	12203	1	Amz2	-1449
chr11	109439812	109439811	0	1	0.0120871	0.1630837	0.1509966	0.030399	Promoter (<=1kb)	109440078	109453359	13282	1	LOC100503496	-267
chr11	109470376	109470375	0	1	0.5294847	0.2194883	-0.3099964	0.0109562	Promoter (2-3kb)	109473374	109573329	99956	1	Arsg	-2999
chr11	109470482	109470481	0	1	0.3313698	0.0804602	-0.2509096	0.0146707	Promoter (2-3kb)	109473374	109573329	99956	1	Arsg	-2893
chr11	109874121	109874120	0	1	0.7346274	0.1656214	-0.569006	0.0046987	Distal Intergenic	109845878	109848476	2599	1	1700023C21Rik	28243
chr11	110368177	110368176	0	1	0.6971573	0.966307	0.2691497	0.0232962	Distal Intergenic	110269369	110337716	68348	2	Abca5	-30461
chr11	110368198	110368197	0	1	0.6429361	0.9615926	0.3186565	0.0336529	Distal Intergenic	110269369	110337716	68348	2	Abca5	-30482
chr11	110369854	110369853	0	1	0.0323144	0.5296903	0.4973759	0.0023825	Distal Intergenic	110399122	110513637	114516	1	Map2k6	-29269
chr11	110371826	110371825	0	1	0.9142991	0.5658218	-0.3484773	0.0206956	Distal Intergenic	110399122	110513637	114516	1	Map2k6	-27297
chr11	110372135	110372134	0	1	0.6009321	0.1467952	-0.4541369	0.0200821	Distal Intergenic	110399122	110513637	114516	1	Map2k6	-26988
chr11	110538540	110538539	0	1	0.7277339	0.4579533	-0.2697806	0.0414551	Distal Intergenic	110399122	110513637	114516	1	Map2k6	139418
chr11	110642733	110642732	0	1	0.0861304	0.3980202	0.3118897	0.004593	Distal Intergenic	110399122	110513637	114516	1	Map2k6	243611
chr11	111522700	111522699	0	1	0.071959	0.5420831	0.4701241	0.0438704	Distal Intergenic	111066164	111076825	10662	1	Kcnj2	456536
chr11	111523261	111523260	0	1	0.3280121	0.5493951	0.221383	0.0450943	Distal Intergenic	111066164	111076825	10662	1	Kcnj2	457097
chr11	111523758	111523757	0	1	0.4658232	0.1572331	-0.3085901	0.0040547	Distal Intergenic	111066164	111076825	10662	1	Kcnj2	457594
chr11	111534314	111534313	0	1	0.3972045	0.7099762	0.3127717	0.0425233	Distal Intergenic	111066164	111076825	10662	1	Kcnj2	468150
chr11	111536735	111536734	0	1	0.8351386	0.4789647	-0.3561739	0.0419235	Distal Intergenic	111066164	111076825	10662	1	Kcnj2	470571
chr11	111649448	111649447	0	1	0.2889069	0.7070445	0.4181376	0.0379911	Distal Intergenic	111066164	111076825	10662	1	Kcnj2	583284
chr11	111944337	111944336	0	1	0.4650425	0.7210787	0.2560363	0.0430256	Distal Intergenic	112663927	112711356	47430	2	BC006965	767020
chr11	112253256	112253255	0	1	0.4163408	0.0278604	-0.3884804	0.0383217	Distal Intergenic	112663927	112711356	47430	2	BC006965	458101
chr11	112728901	112728900	0	1	0.1056346	0.324354	0.2187194	0.0392875	Distal Intergenic	112663927	112711356	47430	2	BC006965	-17545
chr11	112732217	112732216	0	1	0.2967465	0.578942	0.2821955	0.0414038	Distal Intergenic	112663927	112711356	47430	2	BC006965	-20861
chr11	112773067	112773066	0	1	0.3302897	0.7942702	0.4639805	0.0297116	Distal Intergenic	112782210	112787757	5548	1	Sox9	-9144
chr11	112784200	112784199	0	1	0.5374873	0.0732309	-0.4642564	0.0349778	Promoter (1-2kb)	112782210	112787757	5548	1	Sox9	1990
chr11	112784224	112784223	0	1	0.6237915	0.0732309	-0.5505607	0.0224591	Promoter (2-3kb)	112782210	112787757	5548	1	Sox9	2014
chr11	112784857	112784856	0	1	0.3483583	0.0862141	-0.2621442	0.0412158	Promoter (2-3kb)	112782210	112787757	5548	1	Sox9	2647
chr11	112784907	112784906	0	1	0.5171723	0.1340731	-0.3830992	0.0047316	Promoter (2-3kb)	112782210	112787757	5548	1	Sox9	2697
chr11	112812951	112812950	0	1	0.4485365	0.7055745	0.2570381	0.0491721	Distal Intergenic	112822965	112825128	2164	2	1700012H19Rik	12178
chr11	112839879	112839878	0	1	0.2860001	0.0513366	-0.2346635	0.0487858	Distal Intergenic	112822965	112825128	2164	2	1700012H19Rik	-14751
chr11	112840729	112840728	0	1	0.066087	0.3644554	0.2983684	0.0212396	Distal Intergenic	112822965	112825128	2164	2	1700012H19Rik	-15601
chr11	112840740	112840739	0	1	0.1110029	0.4178253	0.3068224	0.0352377	Distal Intergenic	112822965	112825128	2164	2	1700012H19Rik	-15612
chr11	113208313	113208312	0	1	0.4826709	0.0598181	-0.4228528	0.0457813	Promoter (1-2kb)	113203315	113209669	6355	2	4732490B19Rik	1357
chr11	113617369	113617368	0	1	0.9544691	0.6678269	-0.2866422	0.0312126	Promoter (2-3kb)	113619481	113625895	6415	1	Sstr2	-2113
chr11	113618222	113618221	0	1	0.055943	0.3673173	0.3113743	0.0279715	Promoter (1-2kb)	113619481	113625895	6415	1	Sstr2	-1260
chr11	113651881	113651880	0	1	0.5581126	0.8520142	0.2939016	0.0408674	Promoter (2-3kb)	113649529	113662401	12873	1	Cog1	2352
chr11	113708888	113708887	0	1	0.3259055	0.025818	-0.3000875	0.0224133	Promoter (1-2kb)	113698171	113710017	11847	2	Cpsf4l	1130
chr11	113709378	113709377	0	1	0.071959	0.6218333	0.5498742	0.0278053	Promoter (<=1kb)	113698171	113710017	11847	2	Cpsf4l	640
chr11	113718291	113718290	0	1	0.5969572	0.1447682	-0.452189	0.0070838	Distal Intergenic	113698171	113710017	11847	2	Cpsf4l	-8274
chr11	113755298	113755297	0	1	0.0397702	0.6716443	0.6318741	0.0008733	Distal Intergenic	113726850	113751815	24966	2	Cdc42ep4	-3483
chr11	113755321	113755320	0	1	0.0501984	0.7087841	0.6585856	0.0004112	Distal Intergenic	113726850	113751815	24966	2	Cdc42ep4	-3506
chr11	113755331	113755330	0	1	0.1492638	0.5895098	0.4402459	0.0399714	Distal Intergenic	113726850	113751815	24966	2	Cdc42ep4	-3516
chr11	113755457	113755456	0	1	0.203749	0.5128292	0.3090802	0.0166287	Distal Intergenic	113726850	113751815	24966	2	Cdc42ep4	-3642
chr11	113763967	113763966	0	1	0.071959	0.6716443	0.5996853	0.007439	Distal Intergenic	113726850	113751815	24966	2	Cdc42ep4	-12152
