seqnames	start	end	width	CpG	X2w_UVB.mu	X2w_UA.mu	X2w_UVB..2w_UA.diff	X2w_UVB..2w_UA.pval	annotation	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
chr11	112783088	112783087	0	1	0.0687771	0.6203058	0.5515287	0.0257995	Promoter (<=1kb)	112782210	112787757	5548	1	Sox9	878
chr11	113208171	113208170	0	1	0.8834412	0.5377181	-0.3457231	0.0148702	Promoter (1-2kb)	113203315	113209669	6355	2	4732490B19Rik	1499
chr11	113619887	113619886	0	1	0.0148836	0.1976442	0.1827605	0.036824	Promoter (<=1kb)	113619481	113625895	6415	1	Sstr2	406
chr11	113648733	113648732	0	1	0.8617452	0.6077292	-0.254016	0.0346462	Promoter (<=1kb)	113649529	113662401	12873	1	Cog1	-797
chr11	113754499	113754498	0	1	0.7516032	0.9592686	0.2076654	0.0437242	Promoter (2-3kb)	113726850	113751815	24966	2	Cdc42ep4	-2684
chr11	115091811	115091810	0	1	0.5882669	0.022418	-0.5658489	0.0405263	Promoter (<=1kb)	115091431	115162240	70810	1	Rab37	380
chr11	115093175	115093174	0	1	0.3897464	0.915447	0.5257006	0.0068488	Promoter (1-2kb)	115091431	115162240	70810	1	Rab37	1744
chr11	115189175	115189174	0	1	0.2879289	0.5960901	0.3081612	0.0265172	Promoter (1-2kb)	115187487	115247025	59539	1	Tmem104	1688
chr11	115189474	115189473	0	1	0.3891359	0.7102077	0.3210718	0.0121592	Promoter (1-2kb)	115187487	115247025	59539	1	Tmem104	1987
chr11	115295807	115295806	0	1	0.3190283	0.6489375	0.3299091	0.0280249	Promoter (1-2kb)	115283366	115297546	14181	2	Fads6	1740
chr11	115382664	115382663	0	1	0.0203994	0.2134612	0.1930618	0.0384671	Promoter (<=1kb)	115381916	115396132	14217	1	Cdr2l	748
chr11	115463455	115463454	0	1	0.0204712	0.2192968	0.1988256	0.0477649	Promoter (<=1kb)	115462473	115474398	11926	1	Slc16a5	982
chr11	115463462	115463461	0	1	0.0309442	0.2975842	0.26664	0.021468	Promoter (<=1kb)	115462473	115474398	11926	1	Slc16a5	989
chr11	115611273	115611272	0	1	0.695052	0.8970456	0.2019936	0.0416608	Promoter (1-2kb)	115607919	115612969	5051	2	Mif4gd	1697
chr11	115630820	115630819	0	1	0.3567207	0.8337935	0.4770728	0.0074234	Promoter (2-3kb)	115614181	115628295	14115	2	Slc25a19	-2525
chr11	115709841	115709840	0	1	0.183237	0.4676604	0.2844234	0.0196607	Promoter (1-2kb)	115644144	115708597	64454	2	Grb2	-1244
chr11	115797119	115797118	0	1	0.0562646	0.4818788	0.4256142	0.0389012	Promoter (1-2kb)	115795824	115795886	63	1	Mir5621	1295
chr11	115811487	115811486	0	1	0.2307739	0.0110609	-0.219713	0.0403972	Promoter (2-3kb)	115799352	115813592	14241	2	Caskin2	2106
chr11	116197136	116197135	0	1	0.2607936	0.8202754	0.5594818	0.027677	Promoter (1-2kb)	116198855	116215318	16464	1	Ten1	-1720
chr11	116307685	116307684	0	1	0.6713019	0.0678273	-0.6034747	0.0257529	Promoter (<=1kb)	116287998	116306738	18741	2	Exoc7	-947
chr11	116334846	116334845	0	1	0.834851	0.4093806	-0.4254704	0.0253644	Promoter (<=1kb)	116330704	116335354	4651	2	Foxj1	509
chr11	116337552	116337551	0	1	0.9558643	0.6878568	-0.2680076	0.0432621	Promoter (2-3kb)	116330704	116335354	4651	2	Foxj1	-2198
chr11	116668785	116668784	0	1	0.4080553	0.782929	0.3748737	0.004338	Promoter (2-3kb)	116671660	116675798	4139	1	1810032O08Rik	-2876
chr11	116673266	116673265	0	1	0.1284109	0.5144199	0.386009	0.0080795	Promoter (<=1kb)	116672505	116672582	78	1	Snord1c	761
chr11	116694240	116694239	0	1	0.4089471	0.0342583	-0.3746889	0.0204851	Promoter (<=1kb)	116676705	116694660	17956	2	St6galnac2	421
chr11	116751140	116751139	0	1	0.6919295	0.4490849	-0.2428445	0.0408563	Promoter (1-2kb)	116752167	116757883	5717	1	BC018473	-1028
chr11	116827314	116827313	0	1	0.3602991	0.0886458	-0.2716532	0.0356425	Promoter (<=1kb)	116803400	116828046	24647	2	Mxra7	733
chr11	116828254	116828253	0	1	0.6713019	0.0472912	-0.6240107	0.0131849	Promoter (<=1kb)	116803400	116828046	24647	2	Mxra7	-208
chr11	117117889	117117888	0	1	0.5231978	0.9550046	0.4318068	0.0054887	Promoter (2-3kb)	117115172	117159268	44097	1	Sec14l1	2717
chr11	117783270	117783269	0	1	0.3897464	0.7857368	0.3959904	0.0363748	Promoter (<=1kb)	117782297	117793137	10841	1	Tmc8	973
chr11	117783502	117783501	0	1	0.3847345	0.0847283	-0.3000061	0.0386958	Promoter (1-2kb)	117782297	117793137	10841	1	Tmc8	1205
chr11	117783785	117783784	0	1	0.4390113	0.1657573	-0.273254	0.0386401	Promoter (1-2kb)	117782297	117793137	10841	1	Tmc8	1488
chr11	117870591	117870590	0	1	0.230851	0.6443657	0.4135147	0.0479609	Promoter (2-3kb)	117867949	117873526	5578	2	Tha1	2936
chr11	117870618	117870617	0	1	0.6919545	0.2707869	-0.4211676	0.0339384	Promoter (2-3kb)	117867949	117873526	5578	2	Tha1	2909
chr11	117988204	117988203	0	1	0.2826849	0.6013656	0.3186807	0.0110727	Promoter (1-2kb)	117986857	118024011	37155	1	Pgs1	1347
chr11	118400351	118400350	0	1	0.2333638	0.5283439	0.2949801	0.0377832	Promoter (1-2kb)	118392752	118401931	9180	2	Lgals3bp	1581
chr11	119020192	119020191	0	1	0.3059242	0.689012	0.3830878	0.0377678	Promoter (2-3kb)	119023029	119031270	8242	1	Cbx2	-2838
chr11	119088430	119088429	0	1	0.3682349	0.1259159	-0.242319	0.0375409	Promoter (2-3kb)	119077571	119086237	8667	2	Cbx4	-2193
chr11	119088822	119088821	0	1	0.0304292	0.6037632	0.573334	7.9E-05	Promoter (2-3kb)	119077571	119086237	8667	2	Cbx4	-2585
chr11	119916571	119916570	0	1	0.5811476	0.8506799	0.2695323	0.0487586	Promoter (2-3kb)	119913810	119919552	5743	1	Chmp6	2761
chr11	119941879	119941878	0	1	0.1977463	0.5178589	0.3201126	0.0188829	Promoter (1-2kb)	119943092	120006782	63691	1	Baiap2	-1214
chr11	119941979	119941978	0	1	0.038261	0.4870507	0.4487897	0.0067639	Promoter (1-2kb)	119943092	120006782	63691	1	Baiap2	-1114
chr11	120012009	120012008	0	1	0.0687771	0.8490886	0.7803115	0.0013659	Promoter (2-3kb)	120014767	120014853	87	1	Mir3065	-2759
chr11	120012432	120012431	0	1	0.0386786	0.5893412	0.5506626	0.0494728	Promoter (2-3kb)	120014767	120014853	87	1	Mir3065	-2336
chr11	120045407	120045406	0	1	0.3695909	0.1365702	-0.2330207	0.0309681	Promoter (1-2kb)	120007316	120047145	39830	2	Aatk	1739
chr11	120149569	120149568	0	1	0.3059242	0.0215574	-0.2843668	0.0431738	Promoter (1-2kb)	120103951	120151351	47401	2	Slc38a10	1783
chr11	120530389	120530388	0	1	0.6326599	0.291063	-0.3415969	0.0261346	Promoter (<=1kb)	120530727	120538984	8258	1	Gcgr	-339
chr11	120550269	120550268	0	1	0.2500338	0.5875832	0.3375494	0.0447113	Promoter (<=1kb)	120542888	120549727	6840	2	Fam195b	-542
chr11	120578747	120578746	0	1	0.9437065	0.7228387	-0.2208678	0.0319459	Promoter (2-3kb)	120577235	120581620	4386	2	Arhgdia	2874
chr11	120597125	120597124	0	1	0.455185	0.1208626	-0.3343225	0.042818	Promoter (1-2kb)	120594516	120598365	3850	2	Alyref	1241
chr11	120625713	120625712	0	1	0.418433	0.0277964	-0.3906365	0.0397305	Promoter (<=1kb)	120618372	120625002	6631	2	Sirt7	-711
chr11	120634416	120634415	0	1	0.2167383	0.8490886	0.6323503	0.0202267	Promoter (<=1kb)	120628351	120633547	5197	2	Mafg	-869
chr11	120661346	120661345	0	1	0.014201	0.2409004	0.2266994	0.0311785	Promoter (<=1kb)	120653789	120660837	7049	2	Notum	-509
chr11	120661582	120661581	0	1	0.4452526	0.0553712	-0.3898814	0.0402709	Promoter (<=1kb)	120653789	120660837	7049	2	Notum	-745
chr11	120711752	120711751	0	1	0.9138855	0.3283744	-0.5855111	0.036662	Promoter (2-3kb)	120710941	120713767	2827	2	Stra13	2016
chr11	120729815	120729814	0	1	0.0687595	0.4001168	0.3313573	0.009992	Promoter (2-3kb)	120729485	120732021	2537	2	Cbr2	2207
chr11	121078688	121078687	0	1	0.0123411	0.1669871	0.154646	0.0443518	Promoter (2-3kb)	121067403	121081139	13737	2	Sectm1a	2452
chr11	121118565	121118564	0	1	0.5315636	0.9282695	0.3967059	0.0401337	Promoter (<=1kb)	121116215	121118677	2463	2	Tex19.2	113
chr11	121146057	121146056	0	1	0.6556561	0.9334652	0.2778091	0.0343285	Promoter (<=1kb)	121146143	121148313	2171	1	Tex19.1	-87
chr11	121203853	121203852	0	1	0.243615	0.0130381	-0.230577	0.0120873	Promoter (<=1kb)	121204433	121222656	18224	1	Hexdc	-581
chr11	121451388	121451387	0	1	0.5963176	0.2355819	-0.3607357	0.0212279	Promoter (<=1kb)	121451949	121617170	165222	1	Tbcd	-562
chr11	121518674	121518673	0	1	0.5318787	0.8764498	0.3445711	0.028348	Promoter (<=1kb)	121510976	121519342	8367	2	Zfp750	669
chr11	121830182	121830181	0	1	0.4485417	0.7836759	0.3351342	0.0268317	Promoter (<=1kb)	121830218	121843436	13219	1	Ptchd3	-37
chr11	121830188	121830187	0	1	0.1767004	0.4373237	0.2606232	0.0487962	Promoter (<=1kb)	121830218	121843436	13219	1	Ptchd3	-31
chr11	121830203	121830202	0	1	0.241957	0.5491356	0.3071786	0.0246611	Promoter (<=1kb)	121830218	121843436	13219	1	Ptchd3	-16
chr11	121830353	121830352	0	1	0.2574414	0.7643477	0.5069063	0.012959	Promoter (<=1kb)	121830218	121843436	13219	1	Ptchd3	135
chr11	121830398	121830397	0	1	0.03504	0.6675635	0.6325235	0.0001521	Promoter (<=1kb)	121830218	121843436	13219	1	Ptchd3	180
chr12	3311369	3311368	0	1	0.6228548	0.0678273	-0.5550275	0.017825	Promoter (1-2kb)	3247428	3309969	62542	2	Rab10	-1400
chr12	3366693	3366692	0	1	0.9572608	0.7251999	-0.232061	0.0157888	Promoter (1-2kb)	3365132	3406494	41363	1	Kif3c	1561
chr12	3955481	3955480	0	1	0.0284937	0.1814502	0.1529565	0.0336947	Promoter (<=1kb)	3954945	3960643	5699	1	Pomc	536
chr12	4134119	4134118	0	1	0.1658613	0.4657871	0.2999259	0.0260248	Promoter (<=1kb)	4133397	4213524	80128	1	Adcy3	722
chr12	7977895	7977894	0	1	0.3634618	0.7398337	0.376372	0.0265189	Promoter (<=1kb)	7977677	8016839	39163	1	Apob	218
chr12	8314132	8314131	0	1	0.5548484	0.3076483	-0.2472001	0.0434167	Promoter (<=1kb)	8313433	8343824	30392	1	Hs1bp3	699
chr12	8596338	8596337	0	1	0.9538377	0.541218	-0.4126196	0.0459231	Promoter (2-3kb)	8528483	8599066	70584	2	Slc7a15	2729
chr12	8600019	8600018	0	1	0.1842821	0.4935287	0.3092466	0.0344256	Promoter (<=1kb)	8528483	8599066	70584	2	Slc7a15	-953
chr12	8973540	8973539	0	1	0.6329687	0.1535617	-0.479407	0.0123122	Promoter (<=1kb)	8974001	9028847	54847	1	Wdr35	-462
chr12	9029726	9029725	0	1	0.4583882	0.1081235	-0.3502647	0.0272037	Promoter (<=1kb)	9029997	9036394	6398	1	Ttc32	-272
chr12	9571475	9571474	0	1	0.0136261	0.2128246	0.1991985	0.0252219	Promoter (<=1kb)	9565236	9570585	5350	2	1700022H16Rik	-890
chr12	11150773	11150772	0	1	0.1474637	0.0100308	-0.1374329	0.0499739	Promoter (<=1kb)	11090202	11150842	60641	2	Kcns3	70
chr12	13249798	13249797	0	1	0.3211924	0.5757136	0.2545211	0.042328	Promoter (<=1kb)	13219307	13249174	29868	2	Ddx1	-624
chr12	17175968	17175967	0	1	0.177366	0.0102334	-0.1671327	0.0374376	Promoter (<=1kb)	17172100	17176888	4789	2	Kcnf1	921
chr12	17324093	17324092	0	1	0.4647079	0.1750697	-0.2896382	0.0235816	Promoter (<=1kb)	17284721	17324730	40010	2	Atp6v1c2	638
chr12	17546091	17546090	0	1	0.0786967	0.3498235	0.2711268	0.0489084	Promoter (1-2kb)	17544873	17551502	6630	1	Odc1	1218
chr12	20815846	20815845	0	1	0.1636466	0.8765087	0.7128621	0.0008521	Promoter (<=1kb)	20804392	20815779	11388	2	1700030C10Rik	-67
chr12	21287778	21287777	0	1	0.2607936	0.8766615	0.6158679	0.00957	Promoter (1-2kb)	21286297	21315056	28760	1	Cpsf3	1481
chr12	24097301	24097300	0	1	0.0481437	0.480167	0.4320233	0.0422731	Promoter (<=1kb)	24043202	24097269	54068	2	9030624G23Rik	-32
chr12	24097305	24097304	0	1	0.1857049	0.7158294	0.5301245	0.0168551	Promoter (<=1kb)	24043202	24097269	54068	2	9030624G23Rik	-36
chr12	24097313	24097312	0	1	0.130671	0.6862789	0.5556079	0.0036477	Promoter (<=1kb)	24043202	24097269	54068	2	9030624G23Rik	-44
chr12	24682211	24682210	0	1	0.1721334	0.0221657	-0.1499677	0.0425573	Promoter (<=1kb)	24665838	24681795	15958	2	Cys1	-416
chr12	25093343	25093342	0	1	0.1279336	0.4560813	0.3281477	0.0171154	Promoter (2-3kb)	25093799	25096092	2294	2	Id2	2750
chr12	26412949	26412948	0	1	0.5974138	0.186477	-0.4109369	0.0300839	Promoter (2-3kb)	26414901	26415010	110	2	Mir6538	2062
chr12	26414115	26414114	0	1	0.0544756	0.2809041	0.2264285	0.0452922	Promoter (<=1kb)	26414901	26415010	110	2	Mir6538	896
chr12	27340860	27340859	0	1	0.032737	0.2841097	0.2513726	0.021565	Promoter (1-2kb)	27334268	27342718	8451	2	Sox11	1859
chr12	27341270	27341269	0	1	0.307456	0.0215574	-0.2858986	0.0306373	Promoter (1-2kb)	27334268	27342718	8451	2	Sox11	1449
chr12	28581935	28581934	0	1	0.5560953	0.0553712	-0.5007241	0.0468065	Promoter (<=1kb)	28553756	28582483	28728	2	Allc	549
chr12	28751225	28751226	2	2	0.8057766	0.6005767	-0.2051999	0.0414705	Promoter (<=1kb)	28751828	28867491	115664	1	Tssc1	-602
chr12	29530812	29530811	0	1	0.319643	0.0941289	-0.2255141	0.0075935	Promoter (2-3kb)	29528384	29923209	394826	1	Myt1l	2428
chr12	29937390	29937389	0	1	0.0687771	0.8765087	0.8077317	0.000192	Promoter (<=1kb)	29938036	30017658	79623	1	Pxdn	-647
chr12	31267475	31267474	0	1	0.8840527	0.6584685	-0.2255842	0.034892	Promoter (2-3kb)	31265294	31329639	64346	1	Lamb1	2181
chr12	32207402	32207401	0	1	0.935792	0.5645657	-0.3712263	0.0311767	Promoter (1-2kb)	32173397	32208649	35253	2	Pik3cg	1248
chr12	33146144	33146143	0	1	0.2076595	0.3984597	0.1908002	0.0378146	Promoter (1-2kb)	33111711	33147586	35876	2	F730043M19Rik	1443
chr12	33957181	33957180	0	1	0.0161482	0.2170654	0.2009172	0.0493686	Promoter (<=1kb)	33957671	33959831	2161	1	Twist1	-491
chr12	35995903	35995902	0	1	0.3021415	0.0739202	-0.2282213	0.0184887	Promoter (2-3kb)	35992925	36004081	11157	1	Agr2	2978
chr12	36041268	36041267	0	1	0.7297079	0.9674607	0.2377528	0.044196	Promoter (1-2kb)	36014555	36042478	27924	2	Tspan13	1211
chr12	46817631	46817630	0	1	0.0343899	0.1812295	0.1468396	0.0495964	Promoter (1-2kb)	46694517	46818775	124259	2	Nova1	1145
chr12	49385605	49385604	0	1	0.8469207	0.3489336	-0.4979871	0.0317579	Promoter (2-3kb)	49382883	49386867	3985	1	Foxg1	2722
chr12	51969833	51969832	0	1	0.3316916	0.7519768	0.4202852	0.0160429	Promoter (1-2kb)	51875873	51971321	95449	2	Heatr5a	1489
chr12	51970408	51970407	0	1	0.1031877	0.3494087	0.246221	0.0133772	Promoter (<=1kb)	51875873	51971321	95449	2	Heatr5a	914
chr12	51972879	51972878	0	1	0.55132	0.941297	0.389977	0.0121734	Promoter (1-2kb)	51875873	51971321	95449	2	Heatr5a	-1558
chr12	52097228	52097227	0	1	0.4845544	0.8777011	0.3931468	0.0487246	Promoter (<=1kb)	52097746	52310959	213214	1	Nubpl	-519
chr12	53251496	53251495	0	1	0.5286666	0.02813	-0.5005366	0.0054449	Promoter (2-3kb)	53248677	54072175	823499	1	Npas3	2819
chr12	54861574	54861573	0	1	0.9275073	0.7094857	-0.2180217	0.0114167	Promoter (1-2kb)	54858819	54862877	4059	2	Cfl2	1304
chr12	55565461	55565460	0	1	0.9708243	0.7374686	-0.2333557	0.0163923	Promoter (<=1kb)	55565205	55566896	1692	1	Aldoart2	256
chr12	55837669	55837668	0	1	0.0178402	0.2669391	0.2490989	0.0467326	Promoter (1-2kb)	55836366	55869735	33370	1	Brms1l	1303
chr12	57196567	57196566	0	1	0.8744538	0.1853721	-0.6890818	0.0031131	Promoter (<=1kb)	56712634	57197472	484839	2	Slc25a21	906
chr12	57230014	57230013	0	1	0.149741	0.3447055	0.1949644	0.0333417	Promoter (<=1kb)	57230412	57242168	11757	1	Prps1l3	-399
chr12	57564563	57564562	0	1	0.8469207	0.1593039	-0.6876168	0.0044551	Promoter (<=1kb)	57564115	57622109	57995	1	4921506M07Rik	448
chr12	58210924	58210923	0	1	0.2335807	0.0115711	-0.2220096	0.0191417	Promoter (<=1kb)	58211804	58216036	4233	1	Sstr1	-881
chr12	59060539	59060538	0	1	0.0179362	0.4090976	0.3911614	0.0081501	Promoter (<=1kb)	59043092	59061472	18381	2	Trappc6b	934
chr12	64919610	64919609	0	1	0.6666474	0.9588447	0.2921973	0.0335838	Promoter (1-2kb)	64917911	64924591	6681	1	Gm527	1699
chr12	69476915	69476914	0	1	0.0687771	0.8147737	0.7459966	0.000151	Promoter (1-2kb)	69464787	69475550	10764	2	5830428M24Rik	-1365
chr12	70228577	70228576	0	1	0.8135667	0.3595428	-0.4540238	0.0390704	Promoter (<=1kb)	70227841	70234165	6325	1	F730035M05Rik	736
chr12	70345342	70345341	0	1	0.0687771	0.8490886	0.7803115	0.0013659	Promoter (2-3kb)	70244535	70347614	103080	2	Trim9	2273
chr12	70345672	70345671	0	1	0.9538377	0.5308376	-0.4230001	0.0120296	Promoter (1-2kb)	70244535	70347614	103080	2	Trim9	1943
chr12	72082533	72082532	0	1	0.0167941	0.3470631	0.330269	0.0186615	Promoter (2-3kb)	72073428	72085313	11886	2	L3hypdh	2781
chr12	72442355	72442354	0	1	0.4088775	0.0581159	-0.3507616	0.0183136	Promoter (<=1kb)	72441866	72510565	68700	1	Lrrc9	489
chr12	72917969	72917968	0	1	0.0562646	0.5568325	0.5005679	0.0457417	Promoter (<=1kb)	72881109	72917765	36657	2	4930447C04Rik	-204
chr12	73408186	73408185	0	1	0.0687771	0.5269636	0.4581865	0.0268817	Promoter (1-2kb)	73364075	73409563	45489	2	D830013O20Rik	1378
chr12	73547722	73547721	0	1	0.5844346	0.2527546	-0.33168	0.0136886	Promoter (<=1kb)	73548483	73551986	3504	1	2210039B01Rik	-762
chr12	73996648	73996647	0	1	0.6659343	0.9549179	0.2889835	0.0382656	Promoter (1-2kb)	73997761	74267916	270156	1	Syt16	-1114
chr12	74284774	74284773	0	1	0.0104387	0.1900709	0.1796322	0.0137708	Promoter (<=1kb)	74284276	74295950	11675	1	1700086L19Rik	498
chr12	75179077	75179076	0	1	0.7435945	0.3824078	-0.3611868	0.008278	Promoter (1-2kb)	74897217	75177332	280116	2	Kcnh5	-1745
chr12	75308998	75308997	0	1	0.0386786	0.5893412	0.5506626	0.0494728	Promoter (<=1kb)	75308313	75401455	93143	1	Rhoj	685
chr12	75593937	75593936	0	1	0.7543781	0.377921	-0.3764571	0.0437246	Promoter (2-3kb)	75450881	75596200	145320	2	Ppp2r5e	2264
chr12	75594865	75594864	0	1	0.4021995	0.0380778	-0.3641217	0.0445308	Promoter (1-2kb)	75450881	75596200	145320	2	Ppp2r5e	1336
chr12	75672254	75672253	0	1	0.0702733	0.304691	0.2344176	0.026195	Promoter (2-3kb)	75630594	75669537	38944	2	Wdr89	-2717
chr12	76176952	76176951	0	1	0.3752005	0.0758181	-0.2993824	0.017773	Promoter (<=1kb)	76120419	76177259	56841	2	Esr2	308
chr12	76407140	76407139	0	1	0.6969803	0.4023684	-0.2946119	0.0368022	Promoter (2-3kb)	76404176	76406936	2761	1	Hspa2	2964
chr12	76417780	76417779	0	1	0.3197549	0.0168924	-0.3028625	0.0136205	Promoter (<=1kb)	76417599	76439491	21893	1	Ppp1r36	181
chr12	76417871	76417870	0	1	0.2302324	0.6214735	0.3912411	0.0134971	Promoter (<=1kb)	76417599	76439491	21893	1	Ppp1r36	272
chr12	76532480	76532479	0	1	0.4574925	0.2138859	-0.2436066	0.030153	Promoter (<=1kb)	76533134	76533212	79	2	Mir5135	733
chr12	76534969	76534968	0	1	0.075031	0.332801	0.25777	0.010678	Promoter (1-2kb)	76533560	76579039	45480	1	Plekhg3	1409
chr12	76546494	76546493	0	1	0.8744538	0.2606384	-0.6138155	0.0238288	Promoter (1-2kb)	76546972	76547925	954	2	AI463170	1432
chr12	76710178	76710177	0	1	0.1595229	0.6149175	0.4553946	0.0228379	Promoter (<=1kb)	76580488	76710547	130060	2	Sptb	370
chr12	76820049	76820048	0	1	0.942956	0.6411832	-0.3017729	0.033188	Promoter (2-3kb)	76797963	76822524	24562	2	Rab15	2476
chr12	80759510	80759509	0	1	0.3908133	0.0599972	-0.3308161	0.0356678	Promoter (1-2kb)	80755447	80760715	5269	2	Ccdc177	1206
chr12	80947549	80947548	0	1	0.1702583	0.5425852	0.3723269	0.0270341	Promoter (2-3kb)	80945504	80950507	5004	1	Srsf5	2045
chr12	80948420	80948419	0	1	0.8597741	0.51563	-0.3441441	0.0444112	Promoter (2-3kb)	80945504	80950507	5004	1	Srsf5	2916
chr12	81026179	81026178	0	1	0.433182	0.0338081	-0.399374	0.023532	Promoter (<=1kb)	81026808	81186414	159607	1	Smoc1	-630
chr12	81026201	81026200	0	1	0.4500708	0.0306104	-0.4194604	0.0068228	Promoter (<=1kb)	81026808	81186414	159607	1	Smoc1	-608
chr12	81026224	81026223	0	1	0.7201308	0.0416354	-0.6784954	1.81E-05	Promoter (<=1kb)	81026808	81186414	159607	1	Smoc1	-585
chr12	81026298	81026297	0	1	0.0424578	0.3966499	0.354192	0.0277953	Promoter (<=1kb)	81026808	81186414	159607	1	Smoc1	-511
chr12	81333137	81333136	0	1	0.4147097	0.0338081	-0.3809017	0.047313	Promoter (<=1kb)	81197915	81333180	135266	2	Slc8a3	44
chr12	81333143	81333142	0	1	0.4812232	0.0380778	-0.4431455	0.0205444	Promoter (<=1kb)	81197915	81333180	135266	2	Slc8a3	38
chr12	81596777	81596776	0	1	0.4402987	0.7284066	0.2881079	0.0141858	Promoter (1-2kb)	81573564	81594958	21395	2	Med6	-1819
chr12	81862700	81862699	0	1	0.4741605	0.1631042	-0.3110563	0.0201154	Promoter (2-3kb)	81860030	82000924	140895	1	Pcnx	2670
chr12	81862988	81862987	0	1	0.3909472	0.135555	-0.2553921	0.0328972	Promoter (2-3kb)	81860030	82000924	140895	1	Pcnx	2958
chr12	83596378	83596377	0	1	0.1128553	0.3966384	0.2837831	0.0400484	Promoter (<=1kb)	83546941	83597147	50207	2	Zfyve1	770
chr12	83631664	83631663	0	1	0.1362163	0.3622862	0.2260699	0.0343222	Promoter (<=1kb)	83632234	83683123	50890	1	Rbm25	-571
chr12	83988819	83988818	0	1	0.5829693	0.8969099	0.3139406	0.037288	Promoter (<=1kb)	83987861	83993875	6015	1	Acot2	958
chr12	84103236	84103235	0	1	0.2711319	0.665278	0.3941461	0.0476629	Promoter (2-3kb)	84100654	84109783	9130	1	Acot6	2582
chr12	84112840	84112839	0	1	0.9706506	0.7814843	-0.1891663	0.0472609	Promoter (1-2kb)	84114328	84143510	29183	1	Dnal1	-1489
chr12	84113565	84113564	0	1	0.6448238	0.9093968	0.2645731	0.030928	Promoter (<=1kb)	84114328	84143510	29183	1	Dnal1	-764
chr12	84114712	84114711	0	1	0.4431892	0.0181416	-0.4250476	0.0063288	Promoter (<=1kb)	84114328	84143510	29183	1	Dnal1	384
chr12	84219920	84219919	0	1	0.7338091	0.3769088	-0.3569003	0.0476893	Promoter (1-2kb)	84149174	84218881	69708	2	Elmsan1	-1039
chr12	84774414	84774413	0	1	0.0970521	0.4666323	0.3695802	0.0065625	Promoter (1-2kb)	84773270	84775089	1820	1	Isca2	1144
chr12	84873953	84873952	0	1	0.8744538	0.3809933	-0.4934606	0.0227649	Promoter (1-2kb)	84875802	84879755	3954	1	D030025P21Rik	-1850
chr12	85151677	85151676	0	1	0.0916238	0.2813479	0.1897241	0.03652	Promoter (<=1kb)	85135596	85151264	15669	2	Rps6kl1	-413
chr12	85175302	85175301	0	1	0.1082505	0.7233416	0.6150911	6.58E-05	Promoter (2-3kb)	85166639	85177313	10675	2	Pgf	2012
chr12	85471778	85471777	0	1	0.5051824	0.2320991	-0.2730833	0.0400405	Promoter (2-3kb)	85473901	85477270	3370	1	Fos	-2124
chr12	85600682	85600681	0	1	0.1793848	0.6120158	0.432631	0.0200341	Promoter (1-2kb)	85599105	85639878	40774	1	Jdp2	1577
chr12	85600710	85600709	0	1	0.2548114	0.6899627	0.4351514	0.0361999	Promoter (1-2kb)	85599105	85639878	40774	1	Jdp2	1605
chr12	85601187	85601186	0	1	0.203572	0.4091437	0.2055717	0.0181047	Promoter (2-3kb)	85599105	85639878	40774	1	Jdp2	2082
chr12	85747047	85747046	0	1	0.0198294	0.2760651	0.2562357	0.0220936	Promoter (<=1kb)	85746539	85813585	67047	1	Mfsd7c	508
chr12	85748191	85748190	0	1	0.7247784	0.9356182	0.2108398	0.0393437	Promoter (1-2kb)	85746539	85813585	67047	1	Mfsd7c	1652
chr12	86244187	86244186	0	1	0.0283177	0.3600823	0.3317647	0.0322719	Promoter (2-3kb)	86241878	86291368	49491	1	Gpatch2l	2309
chr12	86886007	86886006	0	1	0.056294	0.2817214	0.2254274	0.0363345	Promoter (1-2kb)	86880703	86884814	4112	2	Irf2bpl	-1193
chr12	86886751	86886750	0	1	0.6647737	0.920512	0.2557382	0.0427199	Promoter (1-2kb)	86880703	86884814	4112	2	Irf2bpl	-1937
chr12	86948497	86948496	0	1	0.2366992	0.6257718	0.3890727	0.0280744	Promoter (1-2kb)	86947041	86965366	18326	1	Cipc	1456
chr12	87267990	87267989	0	1	0.312919	0.5995515	0.2866326	0.0116733	Promoter (1-2kb)	87266728	87273952	7225	1	Ahsa1	1262
chr12	87268213	87268212	0	1	0.9369619	0.6665796	-0.2703823	0.0160829	Promoter (1-2kb)	87266728	87273952	7225	1	Ahsa1	1485
chr12	87300838	87300837	0	1	0.3303036	0.8102495	0.4799459	0.0352566	Promoter (1-2kb)	87278638	87299705	21068	2	Ism2	-1133
chr12	91400137	91400136	0	1	0.253317	0.6423023	0.3889853	0.0307408	Promoter (<=1kb)	91400993	91540509	139517	1	Tshr	-857
chr12	98259896	98259895	0	1	0.4001204	0.1909246	-0.2091958	0.0492523	Promoter (<=1kb)	98202300	98259459	57160	2	Galc	-437
chr12	99162627	99162626	0	1	0.0173278	0.6040349	0.5867071	0	Promoter (<=1kb)	99161277	99162808	1532	2	4930474N09Rik	182
chr12	100723940	100723939	0	1	0.2999241	0.7716776	0.4717535	0.0104898	Promoter (1-2kb)	100549778	100725028	175251	2	Rps6ka5	1089
chr12	100726026	100726025	0	1	0.8657298	0.4635272	-0.4022026	0.0134009	Promoter (<=1kb)	100549778	100725028	175251	2	Rps6ka5	-998
